ID,Accession,Target,Biosample term name,Software used,Genome
/annotations/ENCSR417PYV/,ENCSR417PYV,H4K8ac,natural killer cell,avocado,GRCh38
/annotations/ENCSR817MIF/,ENCSR817MIF,H4K8ac,neutrophil,avocado,GRCh38
/annotations/ENCSR590VXG/,ENCSR590VXG,H4K8ac,neutrophil,avocado,GRCh38
/annotations/ENCSR280KGY/,ENCSR280KGY,H4K8ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR560PSX/,ENCSR560PSX,H4K8ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR527BPJ/,ENCSR527BPJ,H4K8ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR061GXP/,ENCSR061GXP,H4K8ac,T-cell,avocado,GRCh38
/annotations/ENCSR923XUD/,ENCSR923XUD,H4K8ac,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR440CXC/,ENCSR440CXC,H4K91ac,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR861ELV/,ENCSR861ELV,H4K91ac,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR221DUA/,ENCSR221DUA,H4K91ac,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR396ENO/,ENCSR396ENO,H4K91ac,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR760MNN/,ENCSR760MNN,H4K91ac,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR246ITK/,ENCSR246ITK,H4K91ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR894TSI/,ENCSR894TSI,H4K91ac,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR655DEB/,ENCSR655DEB,H4K91ac,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR791STI/,ENCSR791STI,H4K91ac,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR381EFM/,ENCSR381EFM,H4K91ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR189RPI/,ENCSR189RPI,H4K91ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR921GGG/,ENCSR921GGG,H4K91ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR395CSB/,ENCSR395CSB,H4K91ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR068WGQ/,ENCSR068WGQ,H4K91ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR624XDT/,ENCSR624XDT,H4K91ac,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR756WHO/,ENCSR756WHO,H4K91ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR870NLA/,ENCSR870NLA,H4K91ac,natural killer cell,avocado,GRCh38
/annotations/ENCSR682GJV/,ENCSR682GJV,H4K91ac,neutrophil,avocado,GRCh38
/annotations/ENCSR827XCN/,ENCSR827XCN,H4K91ac,neutrophil,avocado,GRCh38
/annotations/ENCSR248BLL/,ENCSR248BLL,H4K91ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR017SGV/,ENCSR017SGV,H4K91ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR254RIR/,ENCSR254RIR,H4K91ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR765OLZ/,ENCSR765OLZ,H4K91ac,T-cell,avocado,GRCh38
/annotations/ENCSR994UJT/,ENCSR994UJT,H4K91ac,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR908SJN/,ENCSR908SJN,HDAC2,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR266GJH/,ENCSR266GJH,HDAC2,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR450DIC/,ENCSR450DIC,HDAC2,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR044WAF/,ENCSR044WAF,HDAC2,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR063MPP/,ENCSR063MPP,HDAC2,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR512UHI/,ENCSR512UHI,HDAC2,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR856OVL/,ENCSR856OVL,HDAC2,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR484LSC/,ENCSR484LSC,HDAC2,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR025CFK/,ENCSR025CFK,HDAC2,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR222IEW/,ENCSR222IEW,HDAC2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR838NFR/,ENCSR838NFR,HDAC2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR739CUD/,ENCSR739CUD,HDAC2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR877WYM/,ENCSR877WYM,HDAC2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR013NSX/,ENCSR013NSX,HDAC2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR709WQR/,ENCSR709WQR,HDAC2,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR816LEX/,ENCSR816LEX,HDAC2,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR993UAN/,ENCSR993UAN,HDAC2,natural killer cell,avocado,GRCh38
/annotations/ENCSR305TJJ/,ENCSR305TJJ,HDAC2,neutrophil,avocado,GRCh38
/annotations/ENCSR413GUF/,ENCSR413GUF,HDAC2,neutrophil,avocado,GRCh38
/annotations/ENCSR016PWY/,ENCSR016PWY,HDAC2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR586VMJ/,ENCSR586VMJ,HDAC2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR292FLN/,ENCSR292FLN,HDAC2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR628UBW/,ENCSR628UBW,HDAC2,T-cell,avocado,GRCh38
/annotations/ENCSR905NXW/,ENCSR905NXW,HDAC2,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR191FQM/,ENCSR191FQM,JUND,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR401VUB/,ENCSR401VUB,JUND,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR453SJN/,ENCSR453SJN,JUND,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR750HXQ/,ENCSR750HXQ,JUND,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR342MDU/,ENCSR342MDU,JUND,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR599IIY/,ENCSR599IIY,JUND,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR921JPB/,ENCSR921JPB,JUND,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR296IMQ/,ENCSR296IMQ,JUND,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR363UHI/,ENCSR363UHI,JUND,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR679CII/,ENCSR679CII,JUND,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR784KTN/,ENCSR784KTN,JUND,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR346ZTC/,ENCSR346ZTC,JUND,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR016IDD/,ENCSR016IDD,JUND,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR650DOT/,ENCSR650DOT,JUND,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR685VAS/,ENCSR685VAS,JUND,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR266QSF/,ENCSR266QSF,JUND,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR592FEN/,ENCSR592FEN,JUND,natural killer cell,avocado,GRCh38
/annotations/ENCSR388POK/,ENCSR388POK,JUND,neutrophil,avocado,GRCh38
/annotations/ENCSR837CDO/,ENCSR837CDO,JUND,neutrophil,avocado,GRCh38
/annotations/ENCSR162AMB/,ENCSR162AMB,JUND,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR894TMV/,ENCSR894TMV,JUND,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR396MSS/,ENCSR396MSS,JUND,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR224UIP/,ENCSR224UIP,JUND,T-cell,avocado,GRCh38
/annotations/ENCSR524QTA/,ENCSR524QTA,JUND,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR259OEA/,ENCSR259OEA,KDM1A,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR716IXW/,ENCSR716IXW,KDM1A,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR953YTE/,ENCSR953YTE,KDM1A,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR738MXK/,ENCSR738MXK,KDM1A,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR097LWC/,ENCSR097LWC,KDM1A,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR644JOR/,ENCSR644JOR,KDM1A,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR328XJM/,ENCSR328XJM,KDM1A,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR382KHQ/,ENCSR382KHQ,KDM1A,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR080AKI/,ENCSR080AKI,KDM1A,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR890DZX/,ENCSR890DZX,KDM1A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR600AXQ/,ENCSR600AXQ,KDM1A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR208MKP/,ENCSR208MKP,KDM1A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR458UQW/,ENCSR458UQW,KDM1A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR758TBP/,ENCSR758TBP,KDM1A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR017BVR/,ENCSR017BVR,KDM1A,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR240JUB/,ENCSR240JUB,KDM1A,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR057XGX/,ENCSR057XGX,KDM1A,natural killer cell,avocado,GRCh38
/annotations/ENCSR066LYP/,ENCSR066LYP,KDM1A,neutrophil,avocado,GRCh38
/annotations/ENCSR550DLD/,ENCSR550DLD,KDM1A,neutrophil,avocado,GRCh38
/annotations/ENCSR587MDM/,ENCSR587MDM,KDM1A,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR280PNP/,ENCSR280PNP,KDM1A,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR494KEL/,ENCSR494KEL,KDM1A,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR491JKW/,ENCSR491JKW,KDM1A,T-cell,avocado,GRCh38
/annotations/ENCSR409DMT/,ENCSR409DMT,KDM1A,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR972EKI/,ENCSR972EKI,MAFK,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR768QGG/,ENCSR768QGG,MAFK,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR327DJL/,ENCSR327DJL,MAFK,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR094GZL/,ENCSR094GZL,MAFK,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR908UAL/,ENCSR908UAL,MAFK,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR752IVB/,ENCSR752IVB,MAFK,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR238LMC/,ENCSR238LMC,MAFK,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR602VIB/,ENCSR602VIB,MAFK,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR354NIX/,ENCSR354NIX,MAFK,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR433QSJ/,ENCSR433QSJ,MAFK,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR134SKS/,ENCSR134SKS,MAFK,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR917KPL/,ENCSR917KPL,MAFK,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR707SNC/,ENCSR707SNC,MAFK,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR248IDI/,ENCSR248IDI,MAFK,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR895BOJ/,ENCSR895BOJ,MAFK,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR637SHZ/,ENCSR637SHZ,MAFK,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR895QPK/,ENCSR895QPK,MAFK,natural killer cell,avocado,GRCh38
/annotations/ENCSR533ECA/,ENCSR533ECA,MAFK,neutrophil,avocado,GRCh38
/annotations/ENCSR928PPD/,ENCSR928PPD,MAFK,neutrophil,avocado,GRCh38
/annotations/ENCSR444THD/,ENCSR444THD,MAFK,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR642UCN/,ENCSR642UCN,MAFK,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR658KMW/,ENCSR658KMW,MAFK,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR035YYQ/,ENCSR035YYQ,MAFK,T-cell,avocado,GRCh38
/annotations/ENCSR389JIX/,ENCSR389JIX,MAFK,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR050KOY/,ENCSR050KOY,MAX,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR943OQA/,ENCSR943OQA,MAX,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR838KRF/,ENCSR838KRF,MAX,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR923CJN/,ENCSR923CJN,MAX,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR941TIU/,ENCSR941TIU,MAX,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR999NVG/,ENCSR999NVG,MAX,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR752JRZ/,ENCSR752JRZ,MAX,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR127EET/,ENCSR127EET,MAX,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR558WNL/,ENCSR558WNL,MAX,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR797LZG/,ENCSR797LZG,MAX,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR361VDN/,ENCSR361VDN,MAX,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR569LTT/,ENCSR569LTT,MAX,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR088GOQ/,ENCSR088GOQ,MAX,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR722YEF/,ENCSR722YEF,MAX,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR976FPE/,ENCSR976FPE,MAX,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR256YCC/,ENCSR256YCC,MAX,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR754ZAY/,ENCSR754ZAY,MAX,natural killer cell,avocado,GRCh38
/annotations/ENCSR678WBU/,ENCSR678WBU,MAX,neutrophil,avocado,GRCh38
/annotations/ENCSR655HZG/,ENCSR655HZG,MAX,neutrophil,avocado,GRCh38
/annotations/ENCSR738CZC/,ENCSR738CZC,MAX,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR058LEQ/,ENCSR058LEQ,MAX,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR763VUB/,ENCSR763VUB,MAX,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR745NED/,ENCSR745NED,MAX,T-cell,avocado,GRCh38
/annotations/ENCSR125PHB/,ENCSR125PHB,MAX,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR495QQE/,ENCSR495QQE,MAZ,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR591DYB/,ENCSR591DYB,MAZ,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR172BZA/,ENCSR172BZA,MAZ,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR063QUT/,ENCSR063QUT,MAZ,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR228CVW/,ENCSR228CVW,MAZ,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR504BLS/,ENCSR504BLS,MAZ,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR324ZMT/,ENCSR324ZMT,MAZ,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR094UAC/,ENCSR094UAC,MAZ,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR968IKH/,ENCSR968IKH,MAZ,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR029SSQ/,ENCSR029SSQ,MAZ,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR992QVT/,ENCSR992QVT,MAZ,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR413BDJ/,ENCSR413BDJ,MAZ,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR526BZR/,ENCSR526BZR,MAZ,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR832XRB/,ENCSR832XRB,MAZ,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR025DPF/,ENCSR025DPF,MAZ,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR952DER/,ENCSR952DER,MAZ,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR076EGY/,ENCSR076EGY,MAZ,natural killer cell,avocado,GRCh38
/annotations/ENCSR336LZE/,ENCSR336LZE,MAZ,neutrophil,avocado,GRCh38
/annotations/ENCSR683YAM/,ENCSR683YAM,MAZ,neutrophil,avocado,GRCh38
/annotations/ENCSR284AJJ/,ENCSR284AJJ,MAZ,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR172MPJ/,ENCSR172MPJ,MAZ,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR375RPI/,ENCSR375RPI,MAZ,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR019THB/,ENCSR019THB,MAZ,T-cell,avocado,GRCh38
/annotations/ENCSR443YUZ/,ENCSR443YUZ,MAZ,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR890NJC/,ENCSR890NJC,NRF1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR108UOG/,ENCSR108UOG,NRF1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR298NHD/,ENCSR298NHD,NRF1,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR504CTN/,ENCSR504CTN,NRF1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR570COA/,ENCSR570COA,NRF1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR947BAS/,ENCSR947BAS,NRF1,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR273XWJ/,ENCSR273XWJ,NRF1,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR329DQU/,ENCSR329DQU,NRF1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR606WQD/,ENCSR606WQD,NRF1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR314UZT/,ENCSR314UZT,NRF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR070LBB/,ENCSR070LBB,NRF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR490BGP/,ENCSR490BGP,NRF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR646ILE/,ENCSR646ILE,NRF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR894RCX/,ENCSR894RCX,NRF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR571JRF/,ENCSR571JRF,NRF1,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR758OPX/,ENCSR758OPX,NRF1,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR271HVD/,ENCSR271HVD,NRF1,natural killer cell,avocado,GRCh38
/annotations/ENCSR800VIJ/,ENCSR800VIJ,NRF1,neutrophil,avocado,GRCh38
/annotations/ENCSR806ECZ/,ENCSR806ECZ,NRF1,neutrophil,avocado,GRCh38
/annotations/ENCSR919HZH/,ENCSR919HZH,NRF1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR602IUN/,ENCSR602IUN,NRF1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR395HYM/,ENCSR395HYM,NRF1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR084OWP/,ENCSR084OWP,NRF1,T-cell,avocado,GRCh38
/annotations/ENCSR396FYX/,ENCSR396FYX,NRF1,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR780FCC/,ENCSR780FCC,POLR2A,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR545SSU/,ENCSR545SSU,POLR2A,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR339OLH/,ENCSR339OLH,POLR2A,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR341WBM/,ENCSR341WBM,POLR2A,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR928XAF/,ENCSR928XAF,POLR2A,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR104JLK/,ENCSR104JLK,POLR2A,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR200OQY/,ENCSR200OQY,POLR2A,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR810XHV/,ENCSR810XHV,POLR2A,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR628XOP/,ENCSR628XOP,POLR2A,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR288BVI/,ENCSR288BVI,POLR2A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR278YBB/,ENCSR278YBB,POLR2A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR431TPI/,ENCSR431TPI,POLR2A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR967JZY/,ENCSR967JZY,POLR2A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR427RZJ/,ENCSR427RZJ,POLR2A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR418PFE/,ENCSR418PFE,POLR2A,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR885DWP/,ENCSR885DWP,POLR2A,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR760TKN/,ENCSR760TKN,POLR2A,natural killer cell,avocado,GRCh38
/annotations/ENCSR285JNF/,ENCSR285JNF,POLR2A,neutrophil,avocado,GRCh38
/annotations/ENCSR612AUX/,ENCSR612AUX,POLR2A,neutrophil,avocado,GRCh38
/annotations/ENCSR300QUY/,ENCSR300QUY,POLR2A,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR467TVL/,ENCSR467TVL,POLR2A,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR081NGV/,ENCSR081NGV,POLR2A,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR929VBG/,ENCSR929VBG,POLR2A,T-cell,avocado,GRCh38
/annotations/ENCSR513KZT/,ENCSR513KZT,POLR2A,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR062YHG/,ENCSR062YHG,POLR2AphosphoS5,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR453HBD/,ENCSR453HBD,POLR2AphosphoS5,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR237TKU/,ENCSR237TKU,POLR2AphosphoS5,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR107CAY/,ENCSR107CAY,POLR2AphosphoS5,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR268UKU/,ENCSR268UKU,POLR2AphosphoS5,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR760OIH/,ENCSR760OIH,POLR2AphosphoS5,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR170POH/,ENCSR170POH,POLR2AphosphoS5,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR048CUS/,ENCSR048CUS,POLR2AphosphoS5,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR780TVR/,ENCSR780TVR,POLR2AphosphoS5,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR078RBF/,ENCSR078RBF,POLR2AphosphoS5,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR389OEO/,ENCSR389OEO,POLR2AphosphoS5,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR359FEW/,ENCSR359FEW,POLR2AphosphoS5,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR541SJV/,ENCSR541SJV,POLR2AphosphoS5,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR844RVR/,ENCSR844RVR,POLR2AphosphoS5,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR155GOA/,ENCSR155GOA,POLR2AphosphoS5,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR055NHP/,ENCSR055NHP,POLR2AphosphoS5,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR883KTG/,ENCSR883KTG,POLR2AphosphoS5,natural killer cell,avocado,GRCh38
/annotations/ENCSR208XPO/,ENCSR208XPO,POLR2AphosphoS5,neutrophil,avocado,GRCh38
